"Column0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","CAS","smiles_new","InChI_new","SMILES"
"1003-41-4","19.42494138","16.49519054","14.99448207","12.06048604","10.89872218","10.0579883","9.368352744","8.701271192","7.98815402","7.407127399","6.887698597","6.40143567","5.959279901","5.518818564","5.134671523","4.809029444","4.433229819","4.172946784","3.852112023","3.61054268","3.377760075","3.126430078","2.984814078","2.803652813","2.603470531","2.528141691","2.359028137","2.247910712","2.188887535","2.079249817","1.985165448","1.979367598","1.908751626","1.946442382","1.827672493","1.8845925","1.836503512","1.841881425","1.85515363","1.825321617","1.84256633","1.833207275","1.820530847","1.77960882","1.828524387","1.825235184","1.827795012","1.832248429","1.809756957","1.849607558","1.867466383","1.86020494","1.888400431","1.921021745","1.893211638","1.920545756","1.939192649","1.961725418","1.97643008","2.009037052","2.023532704","2.029262717","2.067645542","2.084088796","2.128717787","2.101315351","2.099615589","2.13267215","2.181413365","2.211112601","2.189503196","2.230186152","2.271184743","2.278183596","2.306441452","2.312903279","2.310616527","2.362185875","2.387350167","2.39501378","2.442734682","2.461878059","2.464228543","2.493038103","2.523573135","2.521850987","2.536840373","2.557127023","2.588911027","2.613188203","2.649717524","2.661243427","2.675144555","2.677115596","2.707636669","2.723295236","2.745422109","2.761141581","2.787192377","2.799294227","1003-41-4","O=C1C=CSC=C1","InChI=1S/C5H4OS/c6-5-1-3-7-4-2-5/h1-4H
","c1csccc1=O"
"103-65-1","26.01991936","19.23776727","16.10649182","13.6426486","12.83679788","12.68235755","12.50713139","12.47054341","12.49473066","12.6568155","12.80035896","13.01845793","13.36942471","13.68826214","14.06296993","14.29095685","14.5340941","14.83316173","15.08644118","15.33148909","15.53687108","15.49552118","15.12054411","14.83588519","14.61303972","14.45442871","14.37286503","14.30211154","14.29911092","14.2891101","14.37741949","14.43794224","14.51378095","14.62587202","14.76245061","14.87480996","14.97570695","15.08131915","15.17987853","15.28896322","15.39060041","15.51575745","15.61901763","15.70366856","15.79296886","15.88907058","15.99002422","16.04675585","16.12686994","16.21431446","16.28778361","16.34066146","16.42212269","16.50565923","16.54849602","16.59784992","16.66435076","16.70897075","16.77278151","16.83219152","16.87278971","16.90019279","16.94361137","16.9920996","17.03048403","17.0585485","17.10743653","17.12837885","17.15613306","17.19635131","17.21556829","17.23161478","17.26634625","17.28712619","17.32756121","17.31978103","17.35663808","17.35700317","17.38800559","17.40399873","17.43134056","17.44462221","17.44395599","17.47122189","17.46426448","17.48333895","17.49435689","17.50250301","17.52473424","17.5196142","17.52719483","17.54680457","17.54671332","17.55601","17.56627681","17.56747375","17.56738426","17.58015588","17.58232808","17.58182397","103-65-1","CCCC1=CC=CC=C1","InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3
","CCCc1ccccc1"
"103-69-5","126.0546344","99.71053195","91.04379523","84.18985124","78.73054926","75.13051091","73.22979083","72.43294632","72.51480571","73.24055329","74.20944183","75.27061684","76.3641059","77.44697594","78.49706271","79.5243538","80.46971791","81.39191652","82.21293757","81.29981943","80.40221949","79.41863535","78.44323278","77.44120828","76.44550349","75.39941852","74.34218072","73.32722063","72.39985496","71.54118279","70.78217135","70.10421506","69.58921175","69.29566605","69.28707713","69.87012559","71.10491376","72.40981368","73.83287512","75.22424275","77.27071995","78.7407755","80.51885641","83.16704126","84.88436841","99.39429337","96.23612988","93.11958927","89.64178424","86.333903","83.216151","80.20700317","77.01388431","74.05267591","71.33208557","68.39755662","65.63382701","63.13135601","60.67040918","58.08107568","55.76114131","53.74034689","52.05138362","50.72571673","49.76892297","48.16793065","46.85583785","45.85289551","45.19465144","44.94921668","44.50385984","43.54595129","42.85069035","42.4085378","42.10713594","41.80747792","41.71119403","41.84654898","41.58587083","41.39385489","41.35430466","41.43238459","41.5849824","41.73762152","41.77735363","41.88345223","42.03056312","42.21913586","42.42365653","42.63009177","42.85853629","43.0817655","43.30247163","43.52273523","43.73686502","43.94234243","44.14425732","44.34287511","44.52937223","44.70373061","103-69-5","CCNC1=CC=CC=C1","InChI=1S/C8H11N/c1-2-9-8-6-4-3-5-7-8/h3-7,9H,2H2,1H3
","CCNc1ccccc1"
"10325-70-9","119.0017733","133.6762542","139.1829792","145.7319079","152.6101503","159.432892","166.0717657","172.511874","178.6592198","184.5093022","190.0197809","195.230627","199.3765225","203.6678662","207.9733158","212.2590106","216.5136238","220.6086194","224.0109999","227.2374111","230.3585635","233.2137116","236.082678","238.6816883","241.3064947","243.8257655","246.1948518","248.5914071","251.0377581","253.2545411","255.5510371","257.7415508","260.0775397","262.4057685","262.6774534","262.597191","262.5502378","262.5131212","262.4376544","262.214025","262.0530495","261.9913689","262.0443955","262.1086035","262.2145668","262.3519407","262.5486646","262.8382831","263.3954511","264.0392985","264.7652129","265.3850331","265.9488015","266.3778417","266.760238","267.0816861","267.326699","267.5358105","267.6869183","267.7777779","267.8290442","267.8239483","267.806581","267.715846","267.5703291","267.3989042","267.2247647","266.9686613","266.6997944","266.4193073","266.055253","265.7157865","265.3347234","264.9355976","264.5415651","264.0940196","263.6727678","263.186827","262.7156139","262.2256109","261.7292516","261.2476589","260.6847757","260.1980615","259.6360202","259.0805564","258.594556","257.9941626","257.4276302","256.9195425","256.3303819","255.7363552","255.1944107","254.6760599","254.0460581","253.4681135","252.9300021","252.4093597","251.7777585","251.1949017","10325-70-9","CC(=O)C1=CN=CN=C1","InChI=1S/C6H6N2O/c1-5(9)6-2-7-4-8-3-6/h2-4H,1H3
","CC(=O)c1cncnc1"
"104-85-8","141.9626946","127.9652177","112.9706321","88.03294354","78.5669502","73.25336193","70.84682134","63.79937372","60.82399926","65.8779003","60.04677666","59.05307333","60.25435202","59.31858358","57.39859945","56.80842874","56.34443059","55.95779712","55.64092701","55.39004281","55.18203711","55.01985809","54.87337425","54.74410438","54.64497046","54.5526594","54.48489078","54.42281556","54.36493914","54.32318341","54.27431518","54.24118139","54.20915402","54.18434591","54.15442511","54.12854111","54.10818938","54.10071255","54.06574602","65.57825022","65.56320572","65.55613915","65.5503174","65.54637553","65.54154951","65.52108687","65.49633686","65.47842812","65.46831292","65.86173411","65.84915699","65.83315914","65.80196655","65.41542991","65.39453219","65.37687994","65.360296","65.34321363","65.33010605","65.31485743","65.28121092","65.2513962","65.2230091","65.19679671","65.17424036","65.15557124","65.13832933","65.12929749","65.11651644","65.08777086","65.05471615","65.02785994","64.9984632","64.97440806","64.95370779","64.93870171","64.92652481","64.92097651","64.91017113","64.88933477","64.8604685","64.83097123","64.80146495","64.77412432","64.74779663","64.72275218","64.70363936","64.68834806","64.6758729","64.66309611","64.64246172","64.61216308","64.58741264","64.5661476","64.54673697","64.53140927","64.5219969","64.51285791","64.49672941","64.48226159","104-85-8","CC1=CC=C(C=C1)C#N","InChI=1S/C8H7N/c1-7-2-4-8(6-9)5-3-7/h2-5H,1H3
","Cc1ccc(cc1)C#N"
"104-87-0","28.4770894","22.68587527","19.66767508","18.04382301","16.72663255","15.53141782","14.54314759","13.63966107","12.81769252","12.09217119","11.44259745","10.82698626","10.25498795","9.716339225","9.245198421","8.776529563","8.308205778","7.915962842","7.506240086","7.160623669","6.778249566","6.451533507","6.146063214","5.852929595","5.5393813","5.28472277","5.016954006","4.781999958","4.567223646","4.311996342","4.140052127","3.908510457","3.733050296","3.568192052","3.399692726","3.23839293","3.079801063","2.94222386","2.804665331","2.662167654","2.556252855","2.438490783","2.343309941","2.212127849","2.138584442","2.035048371","1.965308006","1.87166206","1.791003511","1.73769022","1.646470221","1.593585422","1.543003425","1.467637563","1.420627095","1.375083585","1.322296458","1.29020447","1.239773251","1.197473173","1.176013362","1.155293656","1.07901365","1.061426869","1.072614482","1.046021103","0.976752298","0.983021724","0.984601405","0.959863357","0.885529171","0.910899028","0.923156352","0.89651987","0.888541913","0.849411084","0.853037089","0.887774195","0.872170647","0.846717508","0.839320611","0.854103194","0.878623984","0.884854687","0.873781219","0.849022241","0.845940135","0.862650762","0.880134302","0.910934364","0.906001389","0.886013428","0.893083353","0.894961006","0.915127994","0.921199694","0.941442097","0.95840356","0.954881713","0.963898115","104-87-0","CC1=CC=C(C=O)C=C1","InChI=1S/C8H8O/c1-7-2-4-8(6-9)5-3-7/h2-6H,1H3
","Cc1ccc(cc1)C=O"
"104-90-5","312.797166","297.5414481","282.3156792","268.4354603","255.0766694","242.5069216","230.7198695","219.6551879","160.0245409","152.0736085","144.7779386","138.0264559","131.7878836","122.1800668","117.2425682","112.4764199","107.8822226","103.3819332","98.99246549","94.65990989","90.43409247","86.25765209","82.10254105","77.9918738","73.90899989","69.84834779","65.79956379","61.75159351","57.7294802","53.73543661","49.74755351","45.79690375","41.8946403","38.0434965","34.25547804","30.5398223","26.94004027","23.45810074","20.13172861","16.97769955","14.0382578","11.35829832","8.998426183","7.048183187","5.642289831","5.314911986","5.607573698","6.06825968","6.505132142","7.04254381","7.698435689","8.545077742","9.25456948","10.09161749","11.0544648","12.22579459","16.21370519","24.71098245","24.7381652","24.77244568","24.79835648","24.82376929","26.85116973","26.00826572","24.09193476","22.5132732","20.8918331","19.57419294","18.39317114","17.35774571","16.45593571","15.67998258","15.00767982","14.46146956","14.06979822","13.74486443","13.49006457","13.22832415","12.95827931","12.7012081","12.44194577","12.20222648","11.96300215","11.72556616","11.50168598","11.28820369","11.09662703","10.90493838","10.7244294","10.55070942","10.40164869","10.26142258","10.12632774","9.999702862","9.885294691","9.774116597","9.673161013","9.583302594","9.498716205","9.420566851","104-90-5","CCC1=CC=C(C)N=C1","InChI=1S/C8H11N/c1-3-8-5-4-7(2)9-6-8/h4-6H,3H2,1-2H3
","CCc1ccc(C)nc1"
"106-44-5","160.6936008","137.9324005","115.3931527","106.5971594","100.9118391","97.23518266","94.02012687","91.3472514","88.97045403","86.81151719","84.83640337","83.16186639","81.61922443","80.36217409","79.27052657","78.28183498","77.47013503","76.87448849","76.36562199","76.05887409","75.85479369","75.87216033","76.13212313","76.48558172","76.91119739","77.36559261","77.84706466","78.39708499","78.95058269","79.53740501","80.15889848","80.77848461","81.40956129","82.04484086","82.67500118","83.28591879","83.85458048","84.37131628","84.86319305","85.26496964","84.13614809","81.97654527","79.91611783","77.97314866","76.1588436","74.50055076","73.01748549","71.61260196","70.38390225","69.22728337","68.13290281","67.22462945","66.4336098","65.67384085","65.03735808","64.42695092","63.8917945","63.46168293","63.03512541","62.67325474","62.4287446","62.18380005","62.00192015","61.90811879","61.81011715","61.73723726","61.69453615","61.68622433","61.7484129","61.77695083","61.81292303","61.87109488","61.90165793","62.02742558","62.11758179","62.20037581","62.3052719","62.40402268","62.51167285","62.65182746","62.76323867","62.86584439","62.97495793","63.09305575","63.1998337","63.32107157","63.43910927","63.57351592","63.69035935","63.81380326","63.93751107","64.06153601","64.17884682","64.29900552","64.41731017","64.54360448","64.67045997","64.78218479","64.90424104","65.02708059","106-44-5","CC1=CC=C(O)C=C1","InChI=1S/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3
","Cc1ccc(cc1)O"
"106-49-0","33.94677464","31.28911896","31.69371841","32.23873267","33.48969167","34.48272146","35.52777244","36.53897455","37.55339659","38.72637326","40.04199102","41.86476926","43.66481566","40.30529237","38.14158957","35.94935732","33.85304364","25.51664246","22.70865314","20.03907196","17.67732714","15.37903438","13.31667249","11.39756878","9.713413759","8.389271034","7.473768599","6.670344118","5.966393016","5.349564254","4.814995127","4.34981491","3.956417635","3.646504333","3.441987504","3.324930147","3.310451689","3.132696551","2.998136741","2.934599897","3.068278409","3.089104903","3.135159228","3.232714588","3.337929081","3.432892962","3.574526752","3.683026858","3.846822097","3.977868872","4.15148403","4.314479291","4.493109632","4.624521142","4.839582127","5.084662776","5.181129844","5.292184237","5.792968369","5.798755722","5.698729138","5.671676383","5.756899745","5.851655882","5.883897859","5.919911657","5.926236818","5.948806894","5.97488047","5.922101468","5.92911855","5.869763005","5.877180262","5.869037916","5.795846367","5.796822327","5.768538184","5.773791436","5.759649599","5.762376878","5.758513772","5.756717546","5.753610164","5.745286135","5.746005595","5.7464884","5.740531226","5.742243345","5.74109665","5.740781566","5.739260995","5.736186062","5.734398939","5.730231278","5.723116699","5.727196329","5.729672427","5.724863383","5.722468198","5.718921149","106-49-0","CC1=CC=C(N)C=C1","InChI=1S/C7H9N/c1-6-2-4-7(8)5-3-6/h2-5H,8H2,1H3
","Cc1ccc(cc1)N"
"106-50-3","85.41394842","100.5364265","110.9355285","122.9328538","133.0256182","142.6415408","151.9550093","205.414677","201.269459","196.0142281","191.4609736","187.4916835","182.4957178","178.121827","173.7281264","169.1481942","165.1175982","160.5542834","156.6076374","152.5016908","148.7188593","145.2484806","141.7002997","138.8080898","135.9788491","133.6293584","134.5150726","127.6932839","121.299266","115.3549069","109.304555","103.5300387","98.23740868","93.15893681","88.14353504","83.63531946","79.6610477","75.7504587","72.24955154","69.48624926","67.0375317","65.58046495","64.71909486","64.40695538","63.4332353","62.54327059","62.08412564","63.69377907","62.37061521","61.34192133","60.27652846","59.65601156","59.25986362","58.94481251","59.31647342","59.70938768","55.4289544","54.18215441","53.06779832","52.17426341","51.6315731","50.74055291","49.38315022","49.2729404","49.11042584","48.56995033","48.3210254","48.74104416","48.34075141","48.28033626","48.15178751","48.06569621","47.94081208","47.60452848","47.34298081","47.20659619","47.02937583","45.74425003","44.63349268","44.34815736","44.06063259","43.82838823","43.69961774","43.40228597","43.12708021","43.00949866","42.83036389","42.61960897","42.6380983","42.6244107","42.44366183","42.14447451","42.01081574","41.83749026","41.83270486","41.68152289","41.69734945","41.56043282","41.58046672","41.60972769","106-50-3","NC1=CC=C(N)C=C1","InChI=1S/C6H8N2/c7-5-1-2-6(8)4-3-5/h1-4H,7-8H2
","c1cc(ccc1N)N"
"106-51-4","38.9935568","31.9448093","33.13349825","31.91814291","33.75372213","37.49466734","37.27722413","36.53105362","34.67597531","34.16476459","33.75237078","33.58525481","34.23195322","35.65382322","34.52509952","34.37278368","34.91723013","34.72698905","34.63924709","34.48506383","34.42853934","34.25065423","34.21436339","34.11534025","34.07675635","34.10111358","33.97530721","34.03565302","34.10275319","34.2125928","34.02856275","33.79569357","33.66993864","33.59373693","33.65575674","33.39343863","33.36286984","33.34482098","33.38975103","33.30332908","33.32975812","33.46013929","33.61038134","33.64735551","33.863843","34.22054697","34.38805206","34.31998128","34.31864456","34.14973175","33.90481115","33.54884827","33.42019726","33.39186256","32.25935246","30.81635469","30.52399507","27.07206512","26.6187721","26.32720183","26.0046728","25.5961077","25.30231854","24.94129804","24.55622268","24.38420507","24.00884646","23.67939215","22.90332048","22.57254898","22.28044457","22.00160162","21.77183822","21.56396297","21.43190085","21.30712151","21.28680709","21.31814851","21.23012343","21.1202524","21.04645116","14.24791669","13.34028547","13.05794401","12.83746673","12.6056783","12.43644407","12.28061234","12.12031456","11.89711837","11.68338032","11.534141","11.44474867","11.3177211","11.19036158","11.09432616","11.03361193","10.97091554","10.90435344","10.8392387","106-51-4","O=C1C=CC(=O)C=C1","InChI=1S/C6H4O2/c7-5-1-2-6(8)4-3-5/h1-4H
","C1=CC(=O)C=CC1=O"
"106-55-8","82.52136713","75.31983726","76.15157956","79.88703439","83.28982039","86.97801714","90.65295452","94.37730794","98.11976607","101.9444666","105.8002731","109.6692415","113.5615762","117.40895","121.2412598","125.0528462","128.829954","132.5297394","136.1724621","139.728074","143.2070747","146.5950845","149.9269082","153.1891357","156.3766907","159.5347835","162.3486759","164.9886458","167.4870362","169.8581442","172.1075013","174.2172656","176.1912672","178.045523","179.7831496","181.377882","182.8576696","184.2167753","185.4748235","186.5925277","187.6165292","188.5273237","189.318173","190.0016681","190.5783037","191.0481834","191.418035","191.677601","191.8422511","191.8958015","191.8618765","191.7252807","191.4877176","191.1468575","190.71767","190.1916415","189.5605006","188.8366616","188.026202","187.1251974","198.9232967","197.3657913","195.7176573","193.982033","189.9623459","187.8054402","185.5612793","183.2206508","180.7751991","178.2639427","175.7861783","171.8364175","169.5971388","167.3833988","165.1261794","162.8260984","160.4846154","158.0996196","155.6883798","153.234876","150.7674785","148.2576861","145.7462051","141.671969","137.4014197","133.2500015","128.9887209","124.624916","120.4004716","116.3346991","112.1052774","107.9165926","103.9030731","100.0193349","95.85327453","91.87664199","88.10742009","84.18564421","80.44541543","76.75762571","106-55-8","CC1CNC(C)CN1","InChI=1/C6H14N2/c1-5-3-8-6(2)4-7-5/h5-8H,3-4H2,1-2H3
","CC1CNC(C)CN1"
"106-96-7","102.9096043","96.67040357","91.36243914","86.29951107","81.14644246","76.3862789","71.84494266","67.53699632","63.46172374","59.61170339","53.58252973","50.0462925","46.76155542","43.68589982","40.85322924","38.2602565","35.81065103","33.5809556","31.5037137","29.58832942","27.80300425","26.15333332","24.62443187","23.20721193","21.88520416","20.66491932","19.5304415","18.46755483","17.48834573","16.5589767","15.71785183","14.92276569","14.18162886","13.47299721","12.82312027","12.22240721","11.64692652","11.10866893","10.61390117","10.14096344","9.705014971","9.289578909","8.896081165","8.527596229","8.182921863","7.848349851","7.545120505","7.254630273","6.974523138","6.718160825","6.470811084","6.244415757","6.021948562","5.811847521","5.615488773","5.431711274","5.251798444","5.084813313","4.925554572","4.77687432","4.62916061","4.494701869","4.36512061","4.245117915","4.125522406","4.018475816","3.910418373","3.811499156","3.715513244","3.62276885","3.535506738","3.450859195","3.373786364","3.297879827","3.226768896","3.160695598","3.099219518","3.037365279","2.977772992","2.922473049","2.87006212","2.81982753","2.76725302","2.727806751","2.681349528","2.643683139","2.602484393","2.567344351","2.529954967","2.498110295","2.465121768","2.434345822","2.40671818","2.379202885","2.35243416","2.327172287","2.303607328","2.280766409","2.26115187","2.241496522","106-96-7","BrCC#C","InChI=1S/C3H3Br/c1-2-3-4/h1H,3H2
","C#CCBr"
"106-98-9","117.3775923","98.27680782","71.17053121","60.85575726","51.40999893","42.25588212","34.32890824","27.38018574","21.52364008","16.3182248","12.65478315","9.761995198","7.371046923","5.751681936","5.058742726","5.093216589","5.291653426","5.212172917","5.017365542","4.988257117","5.032812453","5.080711251","5.138899396","5.193636834","5.24920181","5.310772982","5.340849126","5.392061683","5.450104439","5.482724882","5.526428508","5.562901529","5.589656041","5.627206193","5.634113048","5.665169478","5.70880854","5.706733119","5.698961598","5.722056388","5.753395183","5.778013089","5.775637559","5.766754917","5.753497541","5.745757406","5.742792148","5.742885865","5.745130622","5.744755617","5.739843093","5.735935947","5.729682815","5.721038124","5.708908981","5.696717902","5.684778785","5.669641258","5.649832643","5.631593833","5.614208519","5.596833728","5.578264247","5.559393182","5.541756604","5.521211308","5.502212456","5.491360277","5.483326758","5.475882029","5.466702039","5.454740599","5.438862697","5.423675916","5.399938555","5.378223853","5.360676922","5.344296519","5.326549152","5.3129799","5.301765033","5.291522541","5.283464513","5.276555562","5.265721269","5.255341734","5.244199395","5.227438712","5.204661562","5.181427144","5.16002128","5.145724045","5.131730443","5.120331812","5.109129095","5.10381294","5.102813631","5.099449395","5.091343161","5.079024823","106-98-9","CCC=C","InChI=1S/C4H8/c1-3-4-2/h3H,1,4H2,2H3
","C=CCC"
"106-99-0","184.2875732","187.5658938","157.7078406","155.6685769","154.3922822","152.691226","150.7656253","148.3058674","145.6908172","143.1492115","140.7838005","138.4860364","136.1750779","133.9093493","131.7954504","129.7292927","127.7147952","125.7850909","123.914754","122.0723803","120.2994907","118.583202","116.9507663","115.3758829","113.7990117","112.2870342","110.8464527","109.4332389","108.0461019","106.7673996","105.4619698","104.2122667","103.0225304","101.8475871","100.6886496","99.54771493","98.49528257","97.43748114","96.41082434","95.4007544","94.45197642","93.46131331","92.54440864","91.62792663","90.72555244","89.88240971","89.01605684","88.18432762","87.37798559","86.56698641","85.77157067","85.03584272","84.25415626","83.50697128","82.75602189","82.03375121","81.32851037","80.62594147","79.95158663","79.25960615","78.60313948","77.93522732","77.27957985","76.63567491","75.9786155","75.34533403","74.72543178","74.09084239","73.48309217","72.85219236","72.25364466","71.62784059","71.02822483","70.43698734","69.83187997","69.26710102","68.68625768","68.09626825","67.55720073","66.97952228","66.43051593","65.84326477","65.29801277","64.76725985","64.19778457","63.65444507","63.1391925","62.57666441","62.0530178","61.53138129","60.99778257","60.51060274","59.98533307","59.47386675","58.97840107","58.46497291","57.97542711","57.49538868","56.98924176","56.5316002","106-99-0","C=CC=C","InChI=1S/C4H6/c1-3-4-2/h3-4H,1-2H2
","C=CC=C"
